配当
コード,年度,一株配当,剰余金の配当,自社株買い,配当性向,総還元性向,純資産配当率
3901,2020/12,21,237048000,161000,37.61,37.63,10.2
3902,2020/12,3.6,141000000,589644000,20.14,104.34,3.4
3903,2020/04,5,150000000,-,8.54,8.54,1.1
3904,2020/12,3.9,47000,-,0.01,0.01,2.3
3905,2020/03,-,-,1000,-,-,-
3906,2020/12,-,-,-,-,0,-
3907,2020/11,-,-,85000000,-,531.25,-
3908,2020/03,-,-,-,-,0,-
3909,2020/12,6,37296000,-,143.82,-,3
3910,2020/03,8,43421000,138000,22.03,22.1,3.6
3911,2020/12,-,-,-,-,0,-
3912,2020/12,-,67000,474317000,0.01,81.51,-
3913,2020/12,-,-,-,-,0,-
3914,2020/12,-,-,-,-,0,-
3915,2020/02,-,-,155000,-,0.02,-
3916,2020/06,20,276501000,122000,28.25,28.26,9.2
3917,2020/03,-,-,52000,-,-,-
3918,2020/09,46,246939000,58000,86.07,86.09,5.2
3919,2020/02,21,129600000,152000,18.83,18.85,-
3920,2020/09,-,-,43053000,-,-,-
3921,2021/01,11,111374000,232000,16.45,16.49,4
3922,2020/02,-,-,544397000,-,169.33,-
3923,2020/03,1.6,199336000,118000,24.93,24.95,5.9
3924,2020/03,25,125701000,-,26.51,26.51,4.1
3925,2020/03,40,161516000,285000,21.66,21.7,13.5
3926,2020/03,-,-,-,-,0,-
3928,2020/12,-,-,-,-,0,-
3929,2020/03,12,68229000,81000,93.74,93.85,5.4
3930,2020/07,-,-,333000,-,0.17,-
3931,2021/01,10,17924000,27000,-,-,1.8
3932,2020/03,30,139000000,153000000,2.1,4.41,1.5
3933,2020/03,2,6031000,227000,3.91,4.05,1
3934,2020/03,8,47155000,-,6.3,6.3,1.2
3935,2020/02,-,-,28000,-,-,-
3936,2020/03,-,-,55000,-,-,-
3937,2020/03,5,57416000,52000,10.77,10.78,2.5
3939,2020/09,2,48130000,-,10.18,10.18,5.1
3940,2020/12,5.5,126001000,21000,46.76,46.77,5.4
3941,2020/03,20,3961000000,1000000,14.25,14.26,1.8
3943,2020/03,58,214081000,36448000,25.86,30.26,1.7
3944,2020/12,50,55000000,-,458.33,458.33,0.6
3945,2020/03,60,91000000,-,25.93,25.93,2.9
3946,2020/03,45,817000000,1000000,17.91,17.93,1.2
3947,2020/12,50,494400000,493000,52.93,52.99,1.3
3948,2020/12,23,132986000,-,37.57,37.57,1.8
3950,2020/12,60,1138000000,-,47.58,47.58,1.9
3951,2020/03,21,514184000,146379000,34.56,44.4,1.6
3952,2020/03,40,198679000,2000,40.59,40.59,1.7
3953,2020/03,10,48116000,-,31.28,31.28,0.9
3954,2020/03,38,177601000,-,17.15,17.15,1.1
3955,2021/01,20,151000000,23000000,22.88,26.36,1.5
3956,2020/03,4,17999000,-,18.55,18.55,1.4
3960,2020/06,-,-,153000,-,0.2,-
3961,2020/12,-,-,-,-,0,-
3962,2020/09,-,-,61000,-,0,-
3963,2020/03,-,-,520000,-,0.18,-
3964,2020/12,21,639222000,-,33.71,33.71,3.1
3965,2020/09,20,119845000,-,134.23,134.23,3.6
3967,2020/02,-,-,136000,-,0.16,-
3968,2020/12,16,114869000,80000,18.11,18.13,6.2
3969,2020/03,16,100710000,55000,24.42,24.43,4.7
3970,2020/03,-,-,39968000,-,43.28,-
3974,2020/10,20,37567000,40000,52.41,52.47,1.3
3975,2020/12,12,286509000,728000,-,-,1.3
3976,2020/10,-,-,94000,-,0.17,-
3977,2020/02,-,3000,-,0.02,-,-
3978,2020/06,11,360000000,-,-,-,1.5
3981,2020/12,-,-,-,-,0,-
3983,2020/12,10,149397000,-,12.64,12.64,2.5
3984,2020/06,-,-,90367000,-,21.52,-
3985,2020/09,-,-,583020000,-,591.56,-
3986,2020/06,12,18443000,193000,17.7,17.89,1.5
3987,2020/08,-,-,19899000,-,-,-
3988,2020/07,13,30864000,-,13.97,-,1.7
3989,2020/09,-,-,-,-,0,-
3991,2020/08,-,-,-,-,0,-
3992,2020/09,16,114525000,-,32.91,32.91,6.5
3993,2020/09,-,-,957010000,-,54.57,-
3995,2020/01,-,31280000,-,-,-,-
3996,2020/02,2.5,26827000,-,-,-,2.3
3997,2020/12,5,16524000,58000,22.64,22.72,1.1
3998,2020/12,-,-,596000,-,0.16,-
4004,2020/12,65,11693000000,3000000,-,-,2.1
4005,2020/03,17,35970000000,7000000,116.31,116.33,2.9
4008,2020/03,100,1379000000,-,32.18,32.18,2.2
4013,2020/12,20,21435000,-,6.52,-,3.6
4014,2020/07,-,-,2300000,-,2.75,-
4016,2020/11,7,8708000,-,10.9,-,3.2
4021,2020/03,90,12360000000,10801000000,40.16,75.25,7.2
4022,2020/03,40,317000000,-,23.02,23.02,2.1
4023,2020/03,170,3608000000,5003000000,26.3,62.77,2.1
4025,2020/12,45,346000000,1000000,22.19,22.26,1.5
4026,2020/04,20,183000000,-,30.5,30.5,2.5
4027,2020/03,40,799000000,667000000,20.86,38.28,2
4028,2020/03,20,479000000,5000000,20.31,20.52,1.1
4031,2020/03,50,495000000,361000000,56.44,97.61,2.2
4041,2020/03,80,1814000000,938000000,26.84,40.72,1.7
4042,2020/03,56,18189000000,10000000,32.74,32.76,3.3
4043,2020/03,70,4173000000,5000000,20.93,20.96,3
4044,2020/03,75,3541000000,3000000,55.17,55.22,1.9
4045,2020/12,30,3934000000,3886000000,48.32,96.05,2
4046,2020/03,65,1579000000,3000000,24.27,24.32,2.3
4047,2020/03,14,805000000,-,16.03,16.03,1.8
4051,2020/09,40,157000000,-,53.79,-,4.6
4055,2020/11,6.75,24000000,-,10.16,-,2.8
4056,2020/12,-,-,156000,-,0.11,-
4061,2020/03,125,10396000000,2108000000,45.79,55.08,4.4
4062,2020/03,35,4896000000,2000000,43.22,43.23,1.8
4063,2020/03,220,87410000000,10566000000,27.84,31.2,3.6
4064,2020/03,40,327000000,-,18.78,18.78,1.4
4078,2020/03,40,672000000,-,26.51,26.51,0.9
4082,2020/03,20,460345000,-,19.6,19.6,1.7
4088,2020/03,44,8029000000,3000000,26.39,26.4,3.1
4091,2020/03,28,11688000000,7000000,21.91,21.93,3
4092,2020/03,70,571000000,-,30.75,30.75,1.7
4093,2020/03,45,314784000,146000,34.09,34.11,2.2
4094,2020/03,30,582425000,-,29.46,29.46,1.7
4095,2020/03,24,2649000000,1954000000,28.03,48.71,2
4097,2020/03,16,883273000,160000,23.21,23.21,1.5
4098,2020/03,30,90000000,-,22.44,22.44,1.5
4099,2020/03,24,1345000000,1786000000,23.98,55.81,2
4100,2020/03,-,115000000,1000000,-,-,-
4102,2020/03,30,67556000,96903000,57.74,140.56,0.8
4107,2020/12,90,407000000,1000000,30.31,30.38,1.8
4109,2020/03,45,611000000,-,31.76,31.76,1.7
4112,2020/03,50,395000000,2000000,21.26,21.37,1.1
4113,2020/03,120,343994000,3857000,18.13,18.33,2.8
4114,2020/03,180,7178000000,6000000,64.7,64.76,2.2
4115,2020/03,32,344000000,-,19.83,19.83,1.9
4116,2020/03,77.5,1578000000,1000000,39.68,39.7,1.5
4118,2020/03,100,6848000000,4000000,48.9,48.93,2
4119,2020/03,80,125596000,-,67.97,67.97,1
4120,2020/03,30,41091000,23000,26.55,26.56,0.7
4124,2020/09,25,26669000,28020000,35.42,72.63,1.6
4151,2020/12,44,23631000000,14000000,50.25,50.28,3.4
4172,2020/09,35,41000000,-,16.7,-,-
4182,2020/03,70,14861000000,8733000000,70.24,111.51,3
4183,2020/03,100,19509000000,9389000000,57.43,85.07,3.6
4185,2020/03,60,13052000000,10002000000,57.74,101.99,3.3
4186,2020/12,154,5007000000,2000000,50.44,50.46,4.3
4187,2020/11,46,996749000,295000,30.08,30.09,3
4188,2020/03,32,56804000000,27000000,105.04,105.09,3.6
4189,2020/12,60,2224000000,38000000,54.97,55.91,5.3
4196,2020/09,-,-,61000000,-,52.29,-
4202,2020/03,34,10414000000,17814000000,209.2,567.06,2.9
4203,2020/03,75,3882000000,6000000,43.2,43.27,2
4204,2020/03,46,21261000000,13291000000,35.93,58.38,3.5
4205,2020/03,21,4589000000,1000000,22.72,22.72,1.8
4206,2020/03,106,6855000000,2000000,53.84,53.86,5.4
4208,2020/03,90,12659000000,7000000,55.1,55.13,2.7
4212,2020/03,50,2226000000,2417000000,31.06,64.78,2.2
4215,2020/03,37,2924000000,21000000,22.34,22.5,4.4
4216,2020/03,50,963000000,1000000,30.69,30.72,2.2
4217,2020/03,30,12493000000,22000000,76.17,76.31,1.5
4218,2020/03,33,787000000,-,44.95,44.95,1.8
4219,2020/03,-,-,62843000,-,209.39,-
4220,2020/03,16,1029754000,1513092000,33.6,82.98,2.1
4221,2020/12,60,655000000,1000000,22.86,22.9,1.5
4222,2020/03,-,-,343000,-,-,-
4223,2020/03,-,-,90000,-,-,-
4224,2020/03,80,414000000,-,34.3,34.3,2.3
4228,2020/03,30,1358000000,-,58.46,58.46,2.1
4229,2020/03,80,553000000,-,40.36,40.36,1.4
4231,2020/03,14,340099000,38000,152.73,152.75,0.9
4234,2020/03,18,197543000,-,-,-,1.1
4235,2020/12,20,219000000,-,625.71,625.71,1.8
4237,2020/03,6,171449000,-,44.51,44.51,2
4238,2021/01,30,269767000,-,26.74,26.74,1.4
4240,2020/03,-,-,-,-,0,-
4241,2020/03,3,43803000,120000,114.02,114.33,0.8
4242,2020/03,20,54000000,-,4.77,4.77,0.7
4243,2020/09,5,46455000,-,-,-,0.3
4245,2020/12,24,297806000,-,62.43,62.43,4
4246,2020/03,30,2267000000,-,46.2,46.2,2.8
4247,2020/03,27.5,98800000,22000,27.38,27.39,1.5
4248,2020/12,19,238039000,-,48.52,48.52,2.6
4249,2020/03,94,1622000000,-,46.01,-,2.4
4251,2020/12,13.5,100326000,379000,13.54,13.59,1.8
4272,2020/03,30,5194000000,2987000000,40.53,63.84,2.4
4274,2020/03,6,28017000,-,24.53,24.53,1
4275,2020/03,12,287000000,-,41.59,41.59,2.2
4282,2020/09,20,1121000000,1810000000,56.19,146.92,2
4284,2020/12,17,191358000,59720000,32.27,42.34,3.4
4286,2020/12,36,363192000,180974000,29.41,44.06,5.5
4287,2021/01,7.4,94247000,-,124.01,124.01,3
4288,2020/03,-,6000,117000,0.01,0.27,-
4290,2020/03,7,895572000,40000,28.05,28.05,2.2
4293,2020/09,2,252886000,-,17.27,17.27,1.7
4295,2020/03,10,133622000,690108000,-,-,0.8
4298,2020/03,27.5,1053000000,-,21.1,21.1,3.7
4299,2020/03,20.83,244000000,-,35.11,35.11,3.1
4301,2020/03,35,661000000,376000000,21.96,34.45,2
4304,2020/03,29,138446000,282000,37.64,37.72,8.8
4307,2020/03,32,19597000000,170869000000,28.29,274.94,6.1
4308,2020/03,6.5,76609000,-,30.74,30.74,2
4310,2020/03,-,-,299000000,-,-,-
4312,2020/12,25.05,714665000,-,45.77,45.77,5.6
4316,2020/03,-,-,51000,-,0.06,-
4317,2020/02,5,114631000,-,15.88,15.88,1.4
4318,2020/03,45,848143000,1040000,40.89,40.94,9.5
4319,2020/03,5,111023000,-,107.46,107.46,1.7
4320,2020/09,6.8,101955000,99969000,83.95,166.27,2.3
4321,2020/12,8.5,3749000000,-,43.56,43.56,1.9
4323,2020/03,28,149982000,80000,-,-,2.4
4324,2020/12,71.25,26508000000,10004000000,-,-,2.3
4326,2020/06,30,911141000,1117250000,54.12,120.48,4.3
4327,2020/09,96,437283000,70000,45.52,45.52,11.4
4331,2020/03,20,323000000,-,32.2,32.2,1.1
4333,2020/03,25,424465000,27690000,67.21,71.59,4.4
4334,2021/01,10,86511000,16000,-,-,3
4335,2020/06,5,23890000,-,78.16,78.16,1.3
4336,2020/03,10,23125000,-,23.35,23.35,2.2
4337,2020/03,5,275000000,468000000,227.27,614.05,1.1
4341,2020/03,33,115000000,-,45.82,45.82,2.2
4342,2020/03,95,1191000000,1000000,42.64,42.68,2.8
4343,2020/02,50,986928000,293000,-,-,-
4344,2020/03,0.25,92590000,-,41.16,41.16,0.3
4345,2020/03,12.2,512000000,-,41.03,41.03,7
4346,2020/09,45,581000000,-,-,-,12.2
4347,2020/03,-,-,-,-,0,-
4348,2020/03,31,1477000000,-,26.65,26.65,5
4349,2020/03,60,20322000,-,11.75,11.75,2
4350,2020/03,10,306000000,-,-,-,3
4351,2020/12,10,42596000,-,-,-,1.3
4355,2020/10,6,83006000,-,-,-,2.3
4356,2020/12,20,57102000,248000,12.03,12.08,2.1
4361,2020/11,30,36533000,3000,61.56,61.56,1.9
4362,2020/03,33,795533000,344000,30.35,30.37,2.1
4364,2020/03,10,60394000,295000,14.97,15.05,0.9
4365,2020/03,300,1132000000,1000000,29.12,29.14,1.8
4366,2020/03,8,85000000,-,16.22,16.22,0.8
4367,2020/03,80,293486000,455000,18.72,18.74,1.9
4368,2020/03,46,1633174000,442000,23.28,23.29,2.8
4369,2021/01,17,453084000,569000,13.42,13.43,4.8
4380,2021/01,10,24453000,95000,20.55,20.63,5
4381,2020/03,-,-,39000,-,-,-
4382,2020/04,-,-,-,-,0,-
4384,2020/07,-,-,148000,-,-,-
4386,2020/03,17,158915000,111627000,59.62,101.49,7.1
4387,2020/03,-,-,143322000,-,-,-
4388,2020/03,7,40287000,199680000,23.34,139.05,3.3
4389,2020/03,8.34,49035000,33152000,22.57,37.83,2.7
4390,2020/03,-,-,126000,-,0.02,-
4391,2020/06,-,-,-,-,0,-
4392,2020/12,5,143000000,-,84.62,84.62,1.8
4393,2020/09,-,-,94035000,-,-,-
4394,2020/11,15,41956000,67000,61.62,61.72,3
4395,2020/12,10,27875000,71000,11.57,11.6,4.9
4396,2020/06,10,15104000,136858000,3.36,33.76,3.2
4397,2020/08,-,-,60000,-,0.02,-
4398,2020/06,10,38000000,121366000,17.41,73.03,4.5
4399,2020/09,-,-,543000,-,-,-
4401,2020/03,48,4973000000,3000000,32.68,32.7,2
4403,2020/03,78,7154000000,4188000000,33.84,53.65,3.7
4404,2020/12,40,411000000,-,40.37,40.37,1.7
4406,2020/03,3,111000000,-,24.13,24.13,0.8
4409,2020/03,15,255000000,-,18.51,18.51,2.4
4410,2020/03,38,967047000,605547000,43.61,70.91,2.7
4420,2020/12,5.5,142408000,60000,21.07,21.08,2.1
4421,2020/09,12.5,38111000,111000,48.95,49.09,4.3
4423,2020/03,52.97,1309000000,-,24.72,-,14.2
4424,2020/09,-,-,-,-,0,-
4425,2020/03,-,-,335000,-,-,-
4427,2020/09,30,201937000,43306000,18.06,21.93,3.7
4428,2020/12,-,-,63000,-,0.79,-
4429,2020/02,-,-,335000,-,0.12,-
4430,2020/05,15,58418000,193000,15.48,15.53,2.3
4431,2020/04,-,-,140000,-,0.03,-
4433,2020/08,20.5,362000000,99000000,26.42,33.65,3.3
4434,2020/02,-,-,900000,-,0.27,-
4435,2020/03,-,-,422000,-,-,-
4436,2020/03,16,219000000,-,48.93,-,6.3
4437,2020/03,-,-,-,-,0,-
4438,2020/12,-,-,63000,-,-,-
4439,2020/08,10,73000000,331000,11.93,11.98,1.7
4440,2020/08,6,16216000,71000,7.31,7.34,1.4
4441,2020/10,10.8,112000000,90000,34.75,34.77,9.5
4447,2020/09,-,0,-,0,-,0
4448,2020/12,-,-,42000,-,0.02,-
4450,2020/12,-,-,36406000,-,52.76,-
4452,2020/12,140,64987000000,27000000,51.52,51.54,7.6
4461,2020/03,70,1067000000,-,52.98,52.98,2.3
4462,2020/03,40,326161000,231864000,31.08,53.17,1.7
4463,2020/12,10,193000000,-,18.49,18.49,0.8
4464,2020/03,24,526393000,46000,28.86,28.86,1.1
4465,2020/05,26,153494000,132000,14.5,14.51,1.5
4471,2020/03,140,2985000000,6000000,38.93,39.01,2.4
4475,2020/09,-,-,109000,-,0.03,-
4476,2020/12,-,-,140000,-,0.1,-
4479,2020/09,-,-,115000,-,0.03,-
4480,2020/12,-,-,-,-,0,-
4481,2020/12,60,533687000,666000,30.62,30.66,8.7
4482,2020/12,-,45976000,-,16.48,-,-
4485,2020/03,-,-,350000,-,-,-
4486,2020/12,6,14524000,55000,9.12,9.15,1.8
4487,2020/12,-,-,61000,-,-,-
4488,2020/03,-,-,1004000,-,0.24,-
4490,2020/02,-,0,-,0,-,-
4491,2020/03,40,24948000,-,11.49,-,2.3
4492,2020/03,2.67,5229000,-,2.46,-,0.5
4496,2020/03,-,-,347500000,-,118.7,-
4502,2020/03,180,282582000000,52750000000,638.73,757.97,5.7
4503,2020/03,40,73604000000,52899000000,37.67,64.74,5.9
4506,2020/03,28,13106000000,3000000,32.16,32.17,2.2
4507,2020/03,103,31122000000,50012000000,25.47,66.4,4
4512,2020/03,-,612000,69000,-,-,-
4514,2020/03,17,398000000,-,61.33,61.33,1.1
4516,2020/03,86,5657000000,3000000,33.54,33.56,4.1
4517,2020/03,60,717694000,388000,32.03,32.05,2.5
4519,2020/12,55,91467000000,31000000,42.6,42.61,9.9
4521,2020/03,150,5897000000,4252000000,30.44,52.4,4.7
4523,2020/03,160,45849000000,64000000,37.65,37.71,7
4524,2020/03,37.5,152000000,-,47.2,47.2,1.5
4526,2020/03,42,1377000000,1000000,-,-,2.6
4527,2020/03,26,3078000000,-,19.97,19.97,2.2
4528,2020/03,45,22775000000,29586000000,38.15,87.7,4.1
4530,2020/02,83,6830000000,4520000000,36.54,60.71,-
4531,2020/03,2,65000000,-,-,-,0.4
4534,2020/03,80,3334000000,1984000000,72.51,115.66,2.5
4536,2020/03,27,10379000000,22000000,43.95,44.04,3.6
4538,2020/03,60,614000000,2000000,86.85,87.13,1.6
4539,2020/03,50,363000000,-,83.26,83.26,1
4540,2020/03,64,4894000000,-,35.55,35.55,2.4
4541,2020/03,30,1915000000,-,37.31,37.31,1.6
4543,2020/03,28,20507000000,3000000,24.07,24.07,2.9
4544,2020/03,130,7425000000,2000000,-,-,6.9
4547,2020/03,52,2382000000,-,84.56,84.56,1.3
4548,2020/03,26,1466000000,-,-,-,2.2
4549,2020/03,30,1106000000,-,31.26,31.26,3.1
4550,2020/03,30,895000000,-,223.19,223.19,2.1
4551,2020/12,48,1347000000,-,38.54,38.54,1.2
4552,2020/03,8,989000000,1000000,36.93,36.97,3.2
4553,2020/03,44,2066000000,-,14.25,14.25,2.2
4554,2020/09,29,904000000,-,43.36,43.36,2.3
4555,2020/03,130,5910000000,-,30.66,30.66,2.8
4556,2020/03,15,59508000,-,14.93,14.93,1.7
4557,2020/03,-,-,229000,-,0.02,-
4558,2020/03,5,43699000,564000,434.9,440.52,2.4
4559,2020/03,34,1603705000,3280611000,54.82,166.96,2.9
4566,2020/03,2000,1147000,-,-,-,-
4568,2020/03,23.33,45356000000,85000000,35.14,35.21,3.5
4569,2020/03,75,4361000000,-,70.92,70.92,3.5
4574,2020/12,25,875643000,77000,22.74,22.74,5.1
4575,2020/06,-,0,81000,-,-,0
4577,2020/05,46,503414000,188000,12.76,12.77,1.8
4578,2020/12,100,55695000000,1000000,37.6,37.6,3
4581,2020/03,110,9586000000,48000000,47.52,47.76,1.2
4582,2020/12,-,-,6387000,-,-,-
4584,2020/03,-,-,73000,-,-,-
4587,2020/12,-,-,243813000,-,5.48,-
4588,2020/12,-,-,76000,-,-,-
4592,2020/01,-,-,15000,-,-,-
4593,2020/12,-,-,-,0,-,0
4595,2020/12,10,276212000,-,90.27,90.27,2.5
4597,2020/12,-,0,-,-,-,0
4598,2020/03,-,0,126000,-,-,0
4611,2020/03,25,714000000,308000000,19.5,27.91,1.7
4612,2020/12,45,14439000000,19000000,32.34,32.38,2.6
4613,2020/03,30,7488000000,221000000,40.53,41.72,2.9
4615,2020/03,5,154000000,-,29.17,29.17,0.9
4616,2020/11,25,24921000,57000,-,-,1
4617,2020/03,34,2040000000,2344000000,-,-,3.3
4619,2020/03,40,861000000,2000000,37.14,37.23,2.2
4620,2020/03,16,509267000,-,41.25,41.25,1.5
4621,2020/03,17.5,336000000,-,32.4,32.4,0.9
4623,2020/03,55,335695000,175320000,63.92,97.3,1.8
4624,2020/03,50,95332000,465000,17.68,17.77,0.6
4625,2020/03,15,96440000,-,34.1,34.1,1
4626,2020/03,130.2,3719000000,-,99.2,99.2,5.3
4627,2020/10,40,301739000,-,29.36,29.36,1.6
4628,2020/03,350,943000000,3000000,12.5,12.54,0.8
4629,2020/03,37,137258000,34000,12.38,12.39,1.4
4631,2020/12,100,8531000000,5000000,64.47,64.51,3
4633,2020/12,30,1752000000,-,33.21,33.21,2.3
4634,2020/12,90,5256000000,3000000,87.32,87.37,2.5
4635,2020/03,80,216000000,201000000,37.11,71.65,0.9
4636,2020/03,34,799000000,-,505.7,505.7,1.9
4640,2020/03,3,15533000,-,4.01,4.01,0.8
4641,2020/12,75,1512119000,1068193000,49.45,84.39,12.5
4642,2020/12,32,176194000,71000,46.93,46.95,3.3
4644,2020/03,30,263934000,106000,33.88,33.9,2.9
4645,2020/02,8,99112000,-,878.81,878.81,3.9
4649,2020/03,20,126153000,-,112.26,112.26,1.2
4650,2020/03,-,2000,-,0,0,-
4651,2020/03,-,-,-,-,0,-
4653,2020/03,20,282221000,-,27.85,27.85,1.9
4657,2020/06,5,16000,-,0.01,0.01,1.3
4658,2020/03,28,949000000,-,49.97,49.97,5.6
4659,2020/03,72,546349000,273000,18.14,18.15,3.9
4661,2020/03,44,14484000000,20745000000,23.28,56.62,1.8
4662,2020/03,25,376164000,-,40.43,40.43,4.2
4664,2020/03,5,14674000,-,14.55,14.55,1
4665,2020/03,56,2265000000,7779000000,40.51,179.65,1.9
4666,2020/10,-,10811000000,-,-,-,-
4667,2020/03,18,72055000,-,21.64,21.64,1.8
4668,2020/08,30,796000000,1259000000,-,-,6.5
4669,2020/12,14,38587000,90000,28.37,28.44,1.4
4671,2020/03,48,258000000,767000000,20.76,82.46,2.7
4673,2020/11,50,44456000,71000,38.07,38.13,1.3
4674,2020/03,36,744287000,1830985000,30.74,106.37,4.8
4676,2020/03,44,10304000000,-,24.94,-,1.4
4678,2020/03,-,75000,-,0.01,0.01,-
4680,2020/03,20,1905000000,2000000,39.74,39.78,3
4681,2020/03,40,4984000000,-,69.85,69.85,3.4
4684,2020/03,160,13120000000,-,37.38,37.38,6.2
4685,2020/03,55,317000000,-,18.87,18.87,3.6
4686,2020/03,10,642240000,123000,6.92,6.92,1.4
4687,2020/03,24,538774000,30000,35.9,35.9,4.9
4689,2020/03,8.86,45036000000,526625000000,55.14,699.92,5.5
4690,2020/03,70,58907000,179000,13.52,13.56,1.3
4691,2020/03,21,161522000,-,39.56,-,1.8
4694,2020/03,45,1661000000,5578000000,26.05,113.55,2.4
4696,2020/12,-,79000000,-,-,-,-
4699,2020/07,45,143815000,466000,12.07,12.11,2.7
4704,2020/12,153,22263000000,4999000000,82.75,101.33,11.4
4705,2020/03,40,165391000,260970000,82.22,211.96,2.9
4707,2020/10,5,28002000,-,15.62,15.62,1.1
4708,2020/03,39,2550000000,-,31.81,31.81,6.7
4709,2020/03,50,741870000,436000,57.2,57.23,6.5
4712,2020/12,10,168000000,18636000,13.04,14.49,1.3
4714,2020/02,12,1845291000,326142000,94.45,111.15,28.7
4716,2020/05,149,17419000000,6000000,36.53,36.54,10.9
4718,2020/03,20,278905000,43000,36.11,36.11,4
4719,2020/03,70,702004000,692000,30.6,30.63,2.9
4720,2020/03,10,83331000,-,27.84,27.84,2
4722,2020/12,40,1823893000,757744000,48.06,68.03,5.2
4725,2020/12,60,909000000,-,54.46,54.46,4
4726,2020/03,30,597000000,-,32.17,32.17,3.8
4728,2020/08,25,189501000,100000,83.35,83.39,3.2
4732,2020/03,55.4,12920000000,7641000000,62.62,99.65,7.7
4733,2020/03,50,3758250000,-,37.74,37.74,3.2
4734,2020/03,20,180007000,22000,45.53,45.54,4
4735,2020/05,19.28,142556000,-,28.49,28.49,4.2
4736,2020/03,5,26429000,-,31.36,31.36,1
4739,2020/03,58,12363000000,-,43.45,43.45,5.9
4743,2020/03,23,549009000,174243000,44.56,58.7,5.1
4745,2020/02,26,705786000,-,37.21,37.21,14.7
4746,2020/12,125,1012247000,265000,40.38,40.39,4.3
4748,2020/06,120,561310000,343762000,46.59,75.12,10.5
4750,2020/04,26,166735000,-,136.89,136.89,2.4
4751,2020/09,34,4157000000,-,62.91,62.91,5.1
4752,2020/03,24,106195000,-,30.95,30.95,3.2
4754,2020/09,15,118252000,-,36.78,36.78,1.2
4755,2020/12,4.5,6103000000,-,-,-,0.9
4760,2020/08,40,48252000,72000,-,-,1.5
4761,2020/03,12,179000000,-,37.84,37.84,0.9
4762,2020/03,28,231324000,-,44.84,44.84,3.5
4763,2020/02,15,260790000,-,19.18,19.18,-
4764,2020/12,-,0,-,-,-,-
4765,2020/03,15,1201940000,-,97.67,97.67,13.6
4766,2020/12,-,123000,-,-,-,-
4767,2020/06,16.75,730223000,-,46.08,46.08,7.7
4768,2020/12,115,20856000000,-,53.06,53.06,8.1
4769,2020/09,33,162367000,-,25.23,25.23,5
4770,2020/03,-,-,26000,-,-,-
4771,2020/03,27,360761000,67000,54.32,54.33,5.3
4772,2020/12,-,-,61000,0,-,0
4776,2020/12,11,458000000,-,31.92,-,9.7
4781,2020/03,72,1157000000,-,28.39,28.39,3.7
4783,2020/03,14,111179000,-,17.15,17.15,3
4784,2020/12,8.2,120358000,36000,46.12,46.13,2.6
4792,2020/03,46,873883000,197000,70.87,70.89,7.4
4800,2020/03,17,166834000,282038000,21.8,58.65,8.3
4801,2020/03,57,878000000,205000000,41.07,50.65,2.6
4809,2020/09,55,527000000,-,70.45,70.45,3.6
4812,2020/12,46,2769000000,-,37.61,-,5.2
4813,2021/01,-,118123000,33000,-,-,-
4816,2020/03,70,2864000000,150000000,25.04,26.35,4
4819,2020/03,38,1289000000,-,17.37,17.37,3.5
4820,2020/12,10,710000000,499000000,66.85,113.84,4
4824,2020/07,-,-,-,-,0,-
4825,2020/05,100,1093097000,259000,67.1,67.11,7.8
4826,2020/06,20,328926000,246430000,31.28,54.71,2.7
4827,2020/03,4,16595000,-,3.9,-,0.7
4828,2020/03,45,289850000,55000,33.97,33.98,5.6
4829,2020/05,2,80266000,-,45.45,45.45,1.6
4832,2020/03,120,667471000,264000,20.98,20.99,5.5
4834,2020/05,13,12909000,-,-,-,1.6
4837,2020/03,0,140000000,2558000000,-,-,-
4838,2020/03,10,113307000,24000,145.04,145.07,2.6
4839,2020/03,80,2159000000,-,42.57,42.57,3.6
4840,2020/12,12,110621000,486000,4299.3,4318.19,2.1
4845,2020/06,28,448416000,-,139.62,139.62,6.7
4847,2020/06,10,236772000,136125000,31.07,48.93,3.9
4848,2020/12,41,1478000000,992000000,35.93,60.05,9.5
4849,2020/03,74.8,3014000000,1586000000,42.3,64.56,9.4
4880,2020/10,-,-,642000,-,0.23,-
4885,2020/05,0.6,1200000,-,3.8,-,-
4901,2020/03,95,35816000000,51623000000,28.66,69.96,-
4902,2020/03,25,14876000000,2000000,-,-,2.3
4911,2020/12,40,19972000000,12000000,-,-,3.3
4912,2020/12,23,6391000000,4000000,21.4,21.41,3
4914,2020/03,65,1082000000,451000000,31.75,44.98,1.4
4917,2020/03,62,2801000000,5000000000,63.01,175.5,4.1
4918,2020/03,-,1970000,78000,4.29,4.46,-
4919,2020/12,56,1827000000,1591235000,43.46,81.31,5
4920,2020/02,25,52396000,-,18.48,18.48,1.4
4921,2020/03,34,3840000000,1000000,38.46,38.47,6.5
4922,2020/03,190,10838000000,-,40.62,40.62,5
4923,2020/03,16.36,293090000,7418000,28.3,29.02,4.4
4925,2020/03,40,157343000,1133616000,11.98,98.29,1.3
4926,2020/03,20,171153000,128000,-,-,1
4927,2020/12,50,25678000000,-,554.36,554.36,6.1
4928,2020/09,205,6831000000,-,121.59,121.59,13.4
4929,2020/03,24,190934000,-,-,-,4.4
4931,2020/09,30,378000000,299000000,17.81,31.9,4.8
4933,2020/12,-,-,1857000000,-,205.19,-
